GO.ID	Term	Annotated	Significant	Expected	P_value
368	GO:0035497	cAMP response element binding	2	1	0.21	0.20100
369	GO:0004305	ethanolamine kinase activity	2	1	0.21	0.20100
370	GO:0004307	ethanolaminephosphotransferase activity	2	1	0.21	0.20100
371	GO:0047632	agmatine deiminase activity	2	1	0.21	0.20100
372	GO:0004833	tryptophan 2,3-dioxygenase activity	2	1	0.21	0.20100
373	GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	2	1	0.21	0.20100
374	GO:0019002	GMP binding	2	1	0.21	0.20100
375	GO:0004450	isocitrate dehydrogenase (NADP+) activity	2	1	0.21	0.20100
376	GO:0008240	tripeptidyl-peptidase activity	2	1	0.21	0.20100
377	GO:0070678	preprotein binding	2	1	0.21	0.20100
378	GO:0033961	cis-stilbene-oxide hydrolase activity	2	1	0.21	0.20100
379	GO:0050510	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	2	1	0.21	0.20100
380	GO:0004414	homoserine O-acetyltransferase activity	2	1	0.21	0.20100
381	GO:0033814	propanoyl-CoA C-acyltransferase activity	2	1	0.21	0.20100
382	GO:0010855	adenylate cyclase inhibitor activity	2	1	0.21	0.20100
383	GO:0043423	3-phosphoinositide-dependent protein kinase binding	2	1	0.21	0.20100
384	GO:0031711	bradykinin receptor binding	2	1	0.21	0.20100
385	GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	2	1	0.21	0.20100
386	GO:0050501	hyaluronan synthase activity	2	1	0.21	0.20100
387	GO:0005391	P-type sodium:potassium-exchanging transporter activity	2	1	0.21	0.20100
388	GO:0009034	tryptophanase activity	2	1	0.21	0.20100
389	GO:0004022	alcohol dehydrogenase (NAD+) activity	2	1	0.21	0.20100
390	GO:0071566	UFM1 activating enzyme activity	2	1	0.21	0.20100
391	GO:0047750	cholestenol delta-isomerase activity	2	1	0.21	0.20100
392	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	2	1	0.21	0.20100
393	GO:0055103	ligase regulator activity	2	1	0.21	0.20100
394	GO:0055106	ubiquitin-protein transferase regulator activity	2	1	0.21	0.20100
395	GO:0030171	voltage-gated proton channel activity	2	1	0.21	0.20100
396	GO:0004122	cystathionine beta-synthase activity	2	1	0.21	0.20100
397	GO:0035613	RNA stem-loop binding	2	1	0.21	0.20100
398	GO:0050105	L-gulonolactone oxidase activity	2	1	0.21	0.20100
399	GO:0004145	diamine N-acetyltransferase activity	2	1	0.21	0.20100
400	GO:0008865	fructokinase activity	2	1	0.21	0.20100
401	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase activity	2	1	0.21	0.20100
402	GO:0008817	corrinoid adenosyltransferase activity	2	1	0.21	0.20100
403	GO:0008970	phospholipase A1 activity	2	1	0.21	0.20100
404	GO:0051434	BH3 domain binding	2	1	0.21	0.20100
405	GO:0042165	neurotransmitter binding	36	10	3.82	0.20447
406	GO:0003700	DNA-binding transcription factor activity	539	62	57.2	0.20448
407	GO:0008499	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	8	2	0.85	0.20529
408	GO:0004972	NMDA glutamate receptor activity	8	2	0.85	0.20529
409	GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	8	2	0.85	0.20529
410	GO:0035612	AP-2 adaptor complex binding	8	2	0.85	0.20529
411	GO:0008812	choline dehydrogenase activity	8	2	0.85	0.20529
412	GO:0004714	transmembrane receptor protein tyrosine kinase activity	164	28	17.4	0.20669
413	GO:0016404	15-hydroxyprostaglandin dehydrogenase (NAD+) activity	30	5	3.18	0.20782
414	GO:0002020	protease binding	38	6	4.03	0.21089
415	GO:0008233	peptidase activity	1328	142	140.94	0.21810
416	GO:0015643	toxic substance binding	23	4	2.44	0.22272
417	GO:0015175	neutral L-amino acid transmembrane transporter activity	23	4	2.44	0.22272
418	GO:0046982	protein heterodimerization activity	218	27	23.14	0.22453
419	GO:0008146	sulfotransferase activity	49	8	5.2	0.22745
420	GO:0051864	histone H3K36 demethylase activity	16	3	1.7	0.23729
421	GO:0050661	NADP binding	56	8	5.94	0.23954
422	GO:0019902	phosphatase binding	109	14	11.57	0.24339
423	GO:0005496	steroid binding	33	8	3.5	0.24573
424	GO:0047150	betaine-homocysteine S-methyltransferase activity	9	2	0.96	0.24638
425	GO:0004957	prostaglandin E receptor activity	9	2	0.96	0.24638
426	GO:0005328	neurotransmitter:sodium symporter activity	24	4	2.55	0.24655
427	GO:0043621	protein self-association	24	4	2.55	0.24655
428	GO:0008201	heparin binding	126	16	13.37	0.26082
429	GO:0004888	transmembrane signaling receptor activity	1057	139	112.18	0.26265
430	GO:0005542	folic acid binding	17	3	1.8	0.26712
431	GO:0005179	hormone activity	17	3	1.8	0.26712
432	GO:0008762	UDP-N-acetylmuramate dehydrogenase activity	17	3	1.8	0.26712
433	GO:0005125	cytokine activity	25	4	2.65	0.27090
434	GO:0016706	2-oxoglutarate-dependent dioxygenase activity	102	19	10.83	0.28326
435	GO:0005109	frizzled binding	42	6	4.46	0.28416
436	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	42	6	4.46	0.28416
437	GO:0016409	palmitoyltransferase activity	25	7	2.65	0.28533
438	GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	3	1	0.32	0.28580
439	GO:0090541	MIT domain binding	3	1	0.32	0.28580
440	GO:0003885	D-arabinono-1,4-lactone oxidase activity	3	1	0.32	0.28580
441	GO:0051538	3 iron, 4 sulfur cluster binding	3	1	0.32	0.28580
442	GO:0008453	alanine-glyoxylate transaminase activity	3	1	0.32	0.28580
443	GO:0044540	L-cystine L-cysteine-lyase (deaminating)	3	1	0.32	0.28580
444	GO:0036033	mediator complex binding	3	1	0.32	0.28580
445	GO:0033265	choline binding	3	1	0.32	0.28580
446	GO:0008559	ABC-type xenobiotic transporter activity	3	1	0.32	0.28580
447	GO:0015288	porin activity	3	1	0.32	0.28580
448	GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	3	1	0.32	0.28580
449	GO:0031071	cysteine desulfurase activity	3	1	0.32	0.28580
450	GO:0051033	RNA transmembrane transporter activity	3	1	0.32	0.28580
451	GO:0005161	platelet-derived growth factor receptor binding	3	1	0.32	0.28580
452	GO:0016524	latrotoxin receptor activity	3	1	0.32	0.28580
453	GO:0000064	L-ornithine transmembrane transporter activity	3	1	0.32	0.28580
454	GO:0015226	carnitine transmembrane transporter activity	3	1	0.32	0.28580
455	GO:0070840	dynein complex binding	3	1	0.32	0.28580
456	GO:0042806	fucose binding	3	1	0.32	0.28580
457	GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	3	1	0.32	0.28580
458	GO:0004742	dihydrolipoyllysine-residue acetyltransferase activity	3	1	0.32	0.28580
459	GO:0016151	nickel cation binding	3	1	0.32	0.28580
460	GO:0033798	thyroxine 5-deiodinase activity	3	1	0.32	0.28580
461	GO:0070905	serine binding	3	1	0.32	0.28580
462	GO:0042586	peptide deformylase activity	3	1	0.32	0.28580
463	GO:0004366	glycerol-3-phosphate O-acyltransferase activity	3	1	0.32	0.28580
464	GO:0070411	I-SMAD binding	3	1	0.32	0.28580
465	GO:0050998	nitric-oxide synthase binding	3	1	0.32	0.28580
466	GO:0042500	aspartic endopeptidase activity, intramembrane cleaving	3	1	0.32	0.28580
467	GO:0004331	fructose-2,6-bisphosphate 2-phosphatase activity	3	1	0.32	0.28580
468	GO:0004332	fructose-bisphosphate aldolase activity	3	1	0.32	0.28580
469	GO:0032093	SAM domain binding	3	1	0.32	0.28580
470	GO:0080146	L-cysteine desulfhydrase activity	3	1	0.32	0.28580
471	GO:0070087	chromo shadow domain binding	3	1	0.32	0.28580
472	GO:0045437	uridine nucleosidase activity	3	1	0.32	0.28580
473	GO:0000248	C-5 sterol desaturase activity	3	1	0.32	0.28580
474	GO:0018392	glycoprotein 3-alpha-L-fucosyltransferase activity	3	1	0.32	0.28580
475	GO:0004474	malate synthase activity	3	1	0.32	0.28580
476	GO:0004415	hyalurononglucosaminidase activity	3	1	0.32	0.28580
477	GO:0048406	nerve growth factor binding	3	1	0.32	0.28580
478	GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	3	1	0.32	0.28580
479	GO:0033932	1,3-alpha-L-fucosidase activity	3	1	0.32	0.28580
480	GO:0046975	histone H3K36 methyltransferase activity	3	1	0.32	0.28580
481	GO:0043522	leucine zipper domain binding	3	1	0.32	0.28580
482	GO:0050046	delta7-sterol 5(6)-desaturase activity	3	1	0.32	0.28580
483	GO:0008743	L-threonine 3-dehydrogenase activity	3	1	0.32	0.28580
484	GO:0004123	cystathionine gamma-lyase activity	3	1	0.32	0.28580
485	GO:0047724	inosine nucleosidase activity	3	1	0.32	0.28580
486	GO:0004127	cytidylate kinase activity	3	1	0.32	0.28580
487	GO:0004668	protein-arginine deiminase activity	3	1	0.32	0.28580
488	GO:0015093	ferrous iron transmembrane transporter activity	3	1	0.32	0.28580
489	GO:0031957	very long-chain fatty acid-CoA ligase activity	3	1	0.32	0.28580
490	GO:0015199	amino-acid betaine transmembrane transporter activity	3	1	0.32	0.28580
491	GO:0030292	protein tyrosine kinase inhibitor activity	3	1	0.32	0.28580
492	GO:0015019	heparan-alpha-glucosaminide N-acetyltransferase activity	3	1	0.32	0.28580
493	GO:0097100	supercoiled DNA binding	3	1	0.32	0.28580
494	GO:0015183	L-aspartate transmembrane transporter activity	3	1	0.32	0.28580
495	GO:0015189	L-lysine transmembrane transporter activity	3	1	0.32	0.28580
496	GO:0008821	crossover junction DNA endonuclease activity	3	1	0.32	0.28580
497	GO:0042392	sphingosine-1-phosphate phosphatase activity	3	1	0.32	0.28580
498	GO:0052716	hydroquinone:oxygen oxidoreductase activity	3	1	0.32	0.28580
499	GO:0016980	creatinase activity	3	1	0.32	0.28580
500	GO:0008395	steroid hydroxylase activity	48	15	5.09	0.28583
501	GO:0005432	calcium:sodium antiporter activity	16	3	1.7	0.28763
502	GO:0005004	GPI-linked ephrin receptor activity	10	2	1.06	0.28770
503	GO:0033781	cholesterol 24-hydroxylase activity	10	2	1.06	0.28770
504	GO:0004937	alpha1-adrenergic receptor activity	10	2	1.06	0.28770
505	GO:0004526	ribonuclease P activity	10	2	1.06	0.28770
506	GO:0005215	transporter activity	1369	162	145.29	0.28775
507	GO:0046332	SMAD binding	33	6	3.5	0.29695
508	GO:0008046	axon guidance receptor activity	18	3	1.91	0.29734
509	GO:0003824	catalytic activity	8690	999	922.25	0.31561
510	GO:0008083	growth factor activity	61	8	6.47	0.31866
511	GO:0008134	transcription factor binding	238	29	25.26	0.32618
512	GO:0005537	mannose binding	19	3	2.02	0.32773
513	GO:0070403	NAD+ binding	19	3	2.02	0.32773
514	GO:0016941	natriuretic peptide receptor activity	11	2	1.17	0.32875
515	GO:0001784	phosphotyrosine residue binding	11	2	1.17	0.32875
516	GO:0005247	voltage-gated chloride channel activity	11	2	1.17	0.32875
517	GO:0034235	GPI anchor binding	11	2	1.17	0.32875
518	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	11	2	1.17	0.32875
519	GO:0016740	transferase activity	4015	362	426.1	0.33232
520	GO:0019843	rRNA binding	37	6	3.93	0.33352
521	GO:0019899	enzyme binding	839	88	89.04	0.33798
522	GO:0003729	mRNA binding	61	9	6.47	0.34166
523	GO:0019838	growth factor binding	83	13	8.81	0.34465
524	GO:0016500	protein-hormone receptor activity	37	7	3.93	0.34505
525	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	20	3	2.12	0.35810
526	GO:0042813	Wnt receptor activity	20	3	2.12	0.35810
527	GO:0004499	N,N-dimethylaniline monooxygenase activity	20	3	2.12	0.35810
528	GO:0016746	acyltransferase activity	786	82	83.42	0.35883
529	GO:0051400	BH domain binding	6	2	0.64	0.36149
530	GO:0005381	iron ion transmembrane transporter activity	7	2	0.74	0.36151
531	GO:0005337	nucleoside transmembrane transporter activity	12	2	1.27	0.36159
532	GO:0008466	glycogenin glucosyltransferase activity	4	1	0.42	0.36161
533	GO:0047498	calcium-dependent phospholipase A2 activity	4	1	0.42	0.36161
534	GO:0003958	NADPH-hemoprotein reductase activity	4	1	0.42	0.36161
535	GO:0003846	2-acylglycerol O-acyltransferase activity	4	1	0.42	0.36161
536	GO:0008474	palmitoyl-(protein) hydrolase activity	4	1	0.42	0.36161
537	GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	4	1	0.42	0.36161
538	GO:0001729	ceramide kinase activity	4	1	0.42	0.36161
539	GO:0015250	water channel activity	4	1	0.42	0.36161
540	GO:0032357	oxidized purine DNA binding	4	1	0.42	0.36161
541	GO:0034584	piRNA binding	4	1	0.42	0.36161
542	GO:0003947	(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity	4	1	0.42	0.36161
543	GO:0004767	sphingomyelin phosphodiesterase activity	4	1	0.42	0.36161
544	GO:0015217	ADP transmembrane transporter activity	4	1	0.42	0.36161
545	GO:0005174	CD40 receptor binding	4	1	0.42	0.36161
546	GO:0030742	GTP-dependent protein binding	4	1	0.42	0.36161
547	GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	4	1	0.42	0.36161
548	GO:0004855	xanthine oxidase activity	4	1	0.42	0.36161
549	GO:0004859	phospholipase inhibitor activity	4	1	0.42	0.36161
550	GO:0004964	luteinizing hormone receptor activity	4	1	0.42	0.36161
551	GO:0032405	MutLalpha complex binding	4	1	0.42	0.36161
552	GO:0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	4	1	0.42	0.36161
553	GO:0080102	3-methylthiopropyl glucosinolate S-oxygenase activity	4	1	0.42	0.36161
554	GO:0080103	4-methylthiopropyl glucosinolate S-oxygenase activity	4	1	0.42	0.36161
555	GO:0080104	5-methylthiopropyl glucosinolate S-oxygenase activity	4	1	0.42	0.36161
556	GO:0080105	6-methylthiopropyl glucosinolate S-oxygenase activity	4	1	0.42	0.36161
557	GO:0080106	7-methylthiopropyl glucosinolate S-oxygenase activity	4	1	0.42	0.36161
558	GO:0080107	8-methylthiopropyl glucosinolate S-oxygenase activity	4	1	0.42	0.36161
559	GO:0032143	single thymine insertion binding	4	1	0.42	0.36161
560	GO:0048407	platelet-derived growth factor binding	4	1	0.42	0.36161
561	GO:0071837	HMG box domain binding	4	1	0.42	0.36161
562	GO:0060002	plus-end directed microfilament motor activity	4	1	0.42	0.36161
563	GO:0004054	arginine kinase activity	4	1	0.42	0.36161
564	GO:0050038	L-xylulose reductase (NADP+) activity	4	1	0.42	0.36161
565	GO:0004152	dihydroorotate dehydrogenase activity	4	1	0.42	0.36161
566	GO:0034713	type I transforming growth factor beta receptor binding	4	1	0.42	0.36161
567	GO:0004040	amidase activity	4	1	0.42	0.36161
568	GO:0086008	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	4	1	0.42	0.36161
569	GO:0004128	cytochrome-b5 reductase activity, acting on NAD(P)H	4	1	0.42	0.36161
570	GO:0005315	inorganic phosphate transmembrane transporter activity	4	1	0.42	0.36161
571	GO:0004677	DNA-dependent protein kinase activity	4	1	0.42	0.36161
572	GO:0046547	trans-aconitate 3-methyltransferase activity	4	1	0.42	0.36161
573	GO:0015184	L-cystine transmembrane transporter activity	4	1	0.42	0.36161
574	GO:0015665	alcohol transmembrane transporter activity	4	1	0.42	0.36161
575	GO:0015114	phosphate ion transmembrane transporter activity	4	1	0.42	0.36161
576	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	4	1	0.42	0.36161
577	GO:0016972	thiol oxidase activity	4	1	0.42	0.36161
578	GO:0008135	translation factor activity, RNA binding	80	7	8.49	0.36193
579	GO:0015171	amino acid transmembrane transporter activity	67	14	7.11	0.36760
580	GO:0004867	serine-type endopeptidase inhibitor activity	64	8	6.79	0.36833
581	GO:0008093	cytoskeletal anchor activity	12	2	1.27	0.36911
582	GO:0046875	ephrin receptor binding	12	2	1.27	0.36911
583	GO:0008898	S-adenosylmethionine-homocysteine S-methyltransferase activity	12	2	1.27	0.36911
584	GO:0016788	hydrolase activity, acting on ester bonds	1347	108	142.95	0.36991
585	GO:0003727	single-stranded RNA binding	46	7	4.88	0.37050
586	GO:0008168	methyltransferase activity	297	34	31.52	0.37087
587	GO:0051087	protein-folding chaperone binding	39	10	4.14	0.38663
588	GO:0045296	cadherin binding	21	3	2.23	0.38826
589	GO:0003756	protein disulfide isomerase activity	21	3	2.23	0.38826
590	GO:0017134	fibroblast growth factor binding	30	4	3.18	0.39604
591	GO:0003779	actin binding	321	38	34.07	0.40815
592	GO:0051119	sugar transmembrane transporter activity	27	4	2.87	0.40833
593	GO:0070888	E-box binding	13	2	1.38	0.40847
594	GO:0070412	R-SMAD binding	13	2	1.38	0.40847
595	GO:0005525	GTP binding	370	41	39.27	0.40880
596	GO:0016829	lyase activity	256	36	27.17	0.41532
597	GO:0005518	collagen binding	58	7	6.16	0.41993
598	GO:0005021	vascular endothelial growth factor receptor activity	31	4	3.29	0.42096
599	GO:0005164	tumor necrosis factor receptor binding	31	4	3.29	0.42096
600	GO:0043531	ADP binding	31	4	3.29	0.42096
601	GO:0001882	nucleoside binding	2395	276	254.18	0.42519
602	GO:0015075	monoatomic ion transmembrane transporter activity	908	106	96.36	0.42773
603	GO:0031491	nucleosome binding	11	3	1.17	0.42914
604	GO:0002161	aminoacyl-tRNA editing activity	5	1	0.53	0.42938
605	GO:0008494	translation activator activity	5	1	0.53	0.42938
606	GO:0034452	dynactin binding	5	1	0.53	0.42938
607	GO:0008456	alpha-N-acetylgalactosaminidase activity	5	1	0.53	0.42938
608	GO:0003910	DNA ligase (ATP) activity	5	1	0.53	0.42938
609	GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	5	1	0.53	0.42938
610	GO:0030371	translation repressor activity	5	1	0.53	0.42938
611	GO:0004854	xanthine dehydrogenase activity	5	1	0.53	0.42938
612	GO:0008296	3'-5'-DNA exonuclease activity	5	1	0.53	0.42938
613	GO:0004989	octopamine receptor activity	5	1	0.53	0.42938
614	GO:0016262	protein N-acetylglucosaminyltransferase activity	5	1	0.53	0.42938
615	GO:0008241	peptidyl-dipeptidase activity	5	1	0.53	0.42938
616	GO:0032137	guanine/thymine mispair binding	5	1	0.53	0.42938
617	GO:0045134	UDP phosphatase activity	5	1	0.53	0.42938
618	GO:0016756	glutathione gamma-glutamylcysteinyltransferase activity	5	1	0.53	0.42938
619	GO:0001671	ATPase activator activity	5	1	0.53	0.42938
620	GO:0005355	glucose transmembrane transporter activity	5	1	0.53	0.42938
621	GO:0005388	P-type calcium transporter activity	5	1	0.53	0.42938
622	GO:0015578	mannose transmembrane transporter activity	5	1	0.53	0.42938
623	GO:0005347	ATP transmembrane transporter activity	5	1	0.53	0.42938
624	GO:0019788	NEDD8 transferase activity	5	1	0.53	0.42938
625	GO:0035259	nuclear glucocorticoid receptor binding	5	1	0.53	0.42938
626	GO:0072345	NAADP-sensitive calcium-release channel activity	5	1	0.53	0.42938
627	GO:0047992	hydroxylysine kinase activity	5	1	0.53	0.42938
628	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	215	29	22.82	0.44504
629	GO:0000062	fatty-acyl-CoA binding	14	2	1.49	0.44658
630	GO:0004952	dopamine neurotransmitter receptor activity	14	2	1.49	0.44658
631	GO:0043425	bHLH transcription factor binding	14	2	1.49	0.44658
632	GO:0030159	signaling receptor complex adaptor activity	14	2	1.49	0.44658
633	GO:0003730	mRNA 3'-UTR binding	14	2	1.49	0.44658
634	GO:0003707	nuclear steroid receptor activity	14	2	1.49	0.44658
635	GO:0019894	kinesin binding	23	3	2.44	0.44736
636	GO:0017154	semaphorin receptor activity	23	3	2.44	0.44736
637	GO:0022843	voltage-gated monoatomic cation channel activity	171	12	18.15	0.44966
638	GO:0042393	histone binding	102	10	10.83	0.46533
639	GO:0030170	pyridoxal phosphate binding	89	10	9.45	0.47439
640	GO:0051213	dioxygenase activity	150	26	15.92	0.48056
641	GO:0016884	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	19	5	2.02	0.48256
642	GO:0004969	histamine receptor activity	15	2	1.59	0.48327
643	GO:0030169	low-density lipoprotein particle binding	15	2	1.59	0.48327
644	GO:0046873	metal ion transmembrane transporter activity	511	53	54.23	0.48374
645	GO:0031418	L-ascorbic acid binding	43	5	4.56	0.48594
646	GO:0051539	4 iron, 4 sulfur cluster binding	43	5	4.56	0.48594
647	GO:0016830	carbon-carbon lyase activity	99	20	10.51	0.48827
648	GO:0030546	signaling receptor activator activity	109	15	11.57	0.48939
649	GO:0004549	tRNA-specific ribonuclease activity	16	3	1.7	0.48978
650	GO:0051536	iron-sulfur cluster binding	69	8	7.32	0.48989
651	GO:0003884	D-amino-acid oxidase activity	6	1	0.64	0.48995
652	GO:0005536	glucose binding	6	1	0.64	0.48995
653	GO:0008430	selenium binding	6	1	0.64	0.48995
654	GO:0004720	protein-lysine 6-oxidase activity	6	1	0.64	0.48995
655	GO:0008195	phosphatidate phosphatase activity	6	1	0.64	0.48995
656	GO:0004328	formamidase activity	6	1	0.64	0.48995
657	GO:0008297	single-stranded DNA exodeoxyribonuclease activity	6	1	0.64	0.48995
658	GO:0080130	L-phenylalanine:2-oxoglutarate aminotransferase activity	6	1	0.64	0.48995
659	GO:0047631	ADP-ribose diphosphatase activity	6	1	0.64	0.48995
660	GO:0008273	calcium, potassium:sodium antiporter activity	6	1	0.64	0.48995
661	GO:0017060	3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase activity	6	1	0.64	0.48995
662	GO:0004586	ornithine decarboxylase activity	6	1	0.64	0.48995
663	GO:0004430	1-phosphatidylinositol 4-kinase activity	6	1	0.64	0.48995
664	GO:0046870	cadmium ion binding	6	1	0.64	0.48995
665	GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	6	1	0.64	0.48995
666	GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity	6	1	0.64	0.48995
667	GO:0042287	MHC protein binding	6	1	0.64	0.48995
668	GO:0030020	extracellular matrix structural constituent conferring tensile strength	6	1	0.64	0.48995
669	GO:0004686	elongation factor-2 kinase activity	6	1	0.64	0.48995
670	GO:0004630	phospholipase D activity	6	1	0.64	0.48995
671	GO:0005452	solute:inorganic anion antiporter activity	6	1	0.64	0.48995
672	GO:0051575	5'-deoxyribose-5-phosphate lyase activity	6	1	0.64	0.48995
673	GO:0042054	histone methyltransferase activity	49	6	5.2	0.49372
674	GO:0009881	photoreceptor activity	42	5	4.46	0.49383
675	GO:0043130	ubiquitin binding	81	9	8.6	0.49482
676	GO:0005102	signaling receptor binding	622	77	66.01	0.51587
677	GO:0015035	protein-disulfide reductase activity	35	4	3.71	0.51735
678	GO:0005246	calcium channel regulator activity	18	3	1.91	0.51819
679	GO:0019992	diacylglycerol binding	16	2	1.7	0.51841
680	GO:0005104	fibroblast growth factor receptor binding	16	2	1.7	0.51841
681	GO:0004930	G protein-coupled receptor activity	668	75	70.89	0.52336
682	GO:0030165	PDZ domain binding	64	7	6.79	0.52591
683	GO:0016853	isomerase activity	124	19	13.16	0.52920
684	GO:0016634	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor	9	2	0.96	0.54395
685	GO:0019826	oxygen sensor activity	7	1	0.74	0.54410
686	GO:0003913	DNA photolyase activity	7	1	0.74	0.54410
687	GO:0008179	adenylate cyclase binding	7	1	0.74	0.54410
688	GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	7	1	0.74	0.54410
689	GO:0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	7	1	0.74	0.54410
690	GO:0004950	chemokine receptor activity	7	1	0.74	0.54410
691	GO:0030955	potassium ion binding	7	1	0.74	0.54410
692	GO:0004977	melanocortin receptor activity	7	1	0.74	0.54410
693	GO:0008253	5'-nucleotidase activity	7	1	0.74	0.54410
694	GO:0045545	syndecan binding	7	1	0.74	0.54410
695	GO:0060072	large conductance calcium-activated potassium channel activity	7	1	0.74	0.54410
696	GO:0032142	single guanine insertion binding	7	1	0.74	0.54410
697	GO:0004525	ribonuclease III activity	7	1	0.74	0.54410
698	GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity	7	1	0.74	0.54410
699	GO:0004061	arylformamidase activity	7	1	0.74	0.54410
700	GO:0043024	ribosomal small subunit binding	7	1	0.74	0.54410
701	GO:0003785	actin monomer binding	7	1	0.74	0.54410
702	GO:0032794	GTPase activating protein binding	7	1	0.74	0.54410
703	GO:0060589	nucleoside-triphosphatase regulator activity	348	30	36.93	0.54550
704	GO:0008289	lipid binding	395	44	41.92	0.54801
705	GO:0019964	type II interferon binding	17	2	1.8	0.55192
706	GO:0005112	Notch binding	17	2	1.8	0.55192
707	GO:0030331	nuclear estrogen receptor binding	17	2	1.8	0.55192
708	GO:0004965	G protein-coupled GABA receptor activity	17	2	1.8	0.55192
709	GO:0004521	RNA endonuclease activity	126	11	13.37	0.55266
710	GO:0004722	protein serine/threonine phosphatase activity	27	3	2.87	0.55752
711	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	45	9	4.78	0.56091
712	GO:0005516	calmodulin binding	164	17	17.4	0.57877
713	GO:0004993	G protein-coupled serotonin receptor activity	18	2	1.91	0.58374
714	GO:0004435	phosphatidylinositol phospholipase C activity	18	2	1.91	0.58374
715	GO:0031628	opioid receptor binding	38	4	4.03	0.58440
716	GO:0008028	monocarboxylic acid transmembrane transporter activity	35	7	3.71	0.59189
717	GO:0031369	translation initiation factor binding	11	4	1.17	0.59198
718	GO:0004560	alpha-L-fucosidase activity	11	2	1.17	0.59237
719	GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	8	1	0.85	0.59250
720	GO:0005520	insulin-like growth factor binding	8	1	0.85	0.59250
721	GO:0000405	bubble DNA binding	8	1	0.85	0.59250
722	GO:0015277	kainate selective glutamate receptor activity	8	1	0.85	0.59250
723	GO:0015211	purine nucleoside transmembrane transporter activity	8	1	0.85	0.59250
724	GO:0005154	epidermal growth factor receptor binding	8	1	0.85	0.59250
725	GO:0031683	G-protein beta/gamma-subunit complex binding	8	1	0.85	0.59250
726	GO:0008020	G protein-coupled photoreceptor activity	8	1	0.85	0.59250
727	GO:0001968	fibronectin binding	8	1	0.85	0.59250
728	GO:0016615	malate dehydrogenase activity	8	1	0.85	0.59250
729	GO:0009982	pseudouridine synthase activity	8	1	0.85	0.59250
730	GO:0043546	molybdopterin cofactor binding	8	1	0.85	0.59250
731	GO:0019237	centromeric DNA binding	8	1	0.85	0.59250
732	GO:0004017	adenylate kinase activity	8	1	0.85	0.59250
733	GO:0001618	virus receptor activity	8	1	0.85	0.59250
734	GO:0004033	aldo-keto reductase (NADP) activity	8	1	0.85	0.59250
735	GO:0004656	procollagen-proline 4-dioxygenase activity	8	1	0.85	0.59250
736	GO:0019789	SUMO transferase activity	8	1	0.85	0.59250
737	GO:0033040	sour taste receptor activity	8	1	0.85	0.59250
738	GO:0070742	C2H2 zinc finger domain binding	8	1	0.85	0.59250
739	GO:0015081	sodium ion transmembrane transporter activity	156	14	16.56	0.59303
740	GO:0016891	RNA endonuclease activity, producing 5'-phosphomonoesters	109	9	11.57	0.59304
741	GO:0030234	enzyme regulator activity	655	56	69.51	0.59526
742	GO:0016874	ligase activity	619	70	65.69	0.60255
743	GO:0016791	phosphatase activity	242	28	25.68	0.60653
744	GO:0000287	magnesium ion binding	167	17	17.72	0.60974
745	GO:0031435	mitogen-activated protein kinase kinase kinase binding	19	2	2.02	0.61386
746	GO:0004869	cysteine-type endopeptidase inhibitor activity	19	2	2.02	0.61386
