GO.ID	Term	Annotated	Significant	Expected	P_value
862	GO:0009288	bacterial-type flagellum	1	0	0.12	1.00000
863	GO:0009289	pilus	1	0	0.12	1.00000
864	GO:0009331	glycerol-3-phosphate dehydrogenase complex	3	0	0.36	1.00000
865	GO:0009360	DNA polymerase III complex	1	0	0.12	1.00000
866	GO:0009368	endopeptidase Clp complex	2	0	0.24	1.00000
867	GO:0009380	excinuclease repair complex	2	0	0.24	1.00000
868	GO:0009504	cell plate	1	0	0.12	1.00000
869	GO:0009505	plant-type cell wall	1	0	0.12	1.00000
870	GO:0009506	plasmodesma	7	0	0.83	1.00000
871	GO:0009524	phragmoplast	3	0	0.36	1.00000
872	GO:0009532	plastid stroma	5	0	0.59	1.00000
873	GO:0009534	chloroplast thylakoid	4	0	0.48	1.00000
874	GO:0009535	chloroplast thylakoid membrane	3	0	0.36	1.00000
875	GO:0009570	chloroplast stroma	5	0	0.59	1.00000
876	GO:0009579	thylakoid	5	0	0.59	1.00000
877	GO:0010339	external side of cell wall	1	0	0.12	1.00000
878	GO:0010369	chromocenter	3	0	0.36	1.00000
879	GO:0014701	junctional sarcoplasmic reticulum membrane	1	0	0.12	1.00000
880	GO:0016028	rhabdomere	3	0	0.36	1.00000
881	GO:0016035	zeta DNA polymerase complex	4	0	0.48	1.00000
882	GO:0016272	prefoldin complex	9	0	1.07	1.00000
883	GO:0016281	eukaryotic translation initiation factor 4F complex	8	0	0.95	1.00000
884	GO:0016327	apicolateral plasma membrane	6	0	0.71	1.00000
885	GO:0016442	RISC complex	12	0	1.43	1.00000
886	GO:0016460	myosin II complex	13	0	1.55	1.00000
887	GO:0016461	unconventional myosin complex	18	0	2.14	1.00000
888	GO:0016469	proton-transporting two-sector ATPase complex	26	0	3.09	1.00000
889	GO:0016471	vacuolar proton-transporting V-type ATPase complex	6	0	0.71	1.00000
890	GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	2	0	0.24	1.00000
891	GO:0016514	SWI/SNF complex	9	0	1.07	1.00000
892	GO:0016533	protein kinase 5 complex	2	0	0.24	1.00000
893	GO:0016580	Sin3 complex	7	0	0.83	1.00000
894	GO:0016581	NuRD complex	6	0	0.71	1.00000
895	GO:0016590	ACF complex	1	0	0.12	1.00000
896	GO:0016592	mediator complex	28	0	3.33	1.00000
897	GO:0016600	flotillin complex	7	0	0.83	1.00000
898	GO:0016602	CCAAT-binding factor complex	1	0	0.12	1.00000
899	GO:0016939	kinesin II complex	6	0	0.71	1.00000
900	GO:0017053	transcription repressor complex	30	0	3.57	1.00000
901	GO:0017059	serine C-palmitoyltransferase complex	3	0	0.36	1.00000
902	GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	2	0	0.24	1.00000
903	GO:0017117	single-stranded DNA-dependent ATP-dependent DNA helicase complex	8	0	0.95	1.00000
904	GO:0017119	Golgi transport complex	8	0	0.95	1.00000
905	GO:0017133	mitochondrial electron transfer flavoprotein complex	1	0	0.12	1.00000
906	GO:0017177	glucosidase II complex	1	0	0.12	1.00000
907	GO:0019008	molybdopterin synthase complex	3	0	0.36	1.00000
908	GO:0019013	viral nucleocapsid	4	0	0.48	1.00000
909	GO:0019031	viral envelope	2	0	0.24	1.00000
910	GO:0019773	proteasome core complex, alpha-subunit complex	9	0	1.07	1.00000
911	GO:0019907	cyclin-dependent protein kinase activating kinase holoenzyme complex	4	0	0.48	1.00000
912	GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	8	0	0.95	1.00000
913	GO:0019910	mitochondrial pyruvate dehydrogenase (lipoamide) phosphatase complex	1	0	0.12	1.00000
914	GO:0020003	symbiont-containing vacuole	3	0	0.36	1.00000
915	GO:0022624	proteasome accessory complex	25	0	2.97	1.00000
916	GO:0022625	cytosolic large ribosomal subunit	14	0	1.67	1.00000
917	GO:0030008	TRAPP complex	2	0	0.24	1.00000
918	GO:0030014	CCR4-NOT complex	13	0	1.55	1.00000
919	GO:0030057	desmosome	3	0	0.36	1.00000
920	GO:0030112	glycocalyx	1	0	0.12	1.00000
921	GO:0030123	AP-3 adaptor complex	5	0	0.59	1.00000
922	GO:0030288	outer membrane-bounded periplasmic space	2	0	0.24	1.00000
923	GO:0030289	protein phosphatase 4 complex	2	0	0.24	1.00000
924	GO:0030314	junctional membrane complex	1	0	0.12	1.00000
925	GO:0030428	cell septum	3	0	0.36	1.00000
926	GO:0030478	actin cap	1	0	0.12	1.00000
927	GO:0030479	actin cortical patch	3	0	0.36	1.00000
928	GO:0030485	smooth muscle contractile fiber	3	0	0.36	1.00000
929	GO:0030677	ribonuclease P complex	3	0	0.36	1.00000
930	GO:0030681	multimeric ribonuclease P complex	3	0	0.36	1.00000
931	GO:0030684	preribosome	29	0	3.45	1.00000
932	GO:0030686	90S preribosome	11	0	1.31	1.00000
933	GO:0030687	preribosome, large subunit precursor	11	0	1.31	1.00000
934	GO:0030688	preribosome, small subunit precursor	5	0	0.59	1.00000
935	GO:0030689	Noc complex	7	0	0.83	1.00000
936	GO:0030690	Noc1p-Noc2p complex	6	0	0.71	1.00000
937	GO:0030692	Noc4p-Nop14p complex	1	0	0.12	1.00000
938	GO:0030849	autosome	1	0	0.12	1.00000
939	GO:0030870	Mre11 complex	3	0	0.36	1.00000
940	GO:0030874	nucleolar chromatin	2	0	0.24	1.00000
941	GO:0030877	beta-catenin destruction complex	5	0	0.59	1.00000
942	GO:0030891	VCB complex	5	0	0.59	1.00000
943	GO:0030896	checkpoint clamp complex	2	0	0.24	1.00000
944	GO:0030897	HOPS complex	8	0	0.95	1.00000
945	GO:0030904	retromer complex	9	0	1.07	1.00000
946	GO:0030981	cortical microtubule cytoskeleton	2	0	0.24	1.00000
947	GO:0030990	intraciliary transport particle	24	0	2.86	1.00000
948	GO:0030991	intraciliary transport particle A	14	0	1.67	1.00000
949	GO:0030992	intraciliary transport particle B	7	0	0.83	1.00000
950	GO:0031011	Ino80 complex	15	0	1.78	1.00000
951	GO:0031021	interphase microtubule organizing center	1	0	0.12	1.00000
952	GO:0031080	nuclear pore outer ring	16	0	1.9	1.00000
953	GO:0031084	BLOC-2 complex	3	0	0.36	1.00000
954	GO:0031093	platelet alpha granule lumen	9	0	1.07	1.00000
955	GO:0031094	platelet dense tubular network	2	0	0.24	1.00000
956	GO:0031095	platelet dense tubular network membrane	2	0	0.24	1.00000
957	GO:0031105	septin complex	3	0	0.36	1.00000
958	GO:0031143	pseudopodium	5	0	0.59	1.00000
959	GO:0031164	contractile vacuolar membrane	1	0	0.12	1.00000
960	GO:0031211	endoplasmic reticulum palmitoyltransferase complex	3	0	0.36	1.00000
961	GO:0031232	extrinsic component of external side of plasma membrane	7	0	0.83	1.00000
962	GO:0031251	PAN complex	4	0	0.48	1.00000
963	GO:0031254	cell trailing edge	5	0	0.59	1.00000
964	GO:0031258	lamellipodium membrane	7	0	0.83	1.00000
965	GO:0031261	DNA replication preinitiation complex	1	0	0.12	1.00000
966	GO:0031264	death-inducing signaling complex	6	0	0.71	1.00000
967	GO:0031265	CD95 death-inducing signaling complex	6	0	0.71	1.00000
968	GO:0031298	replication fork protection complex	1	0	0.12	1.00000
969	GO:0031332	RNAi effector complex	12	0	1.43	1.00000
970	GO:0031371	ubiquitin conjugating enzyme complex	4	0	0.48	1.00000
971	GO:0031372	UBC13-MMS2 complex	1	0	0.12	1.00000
972	GO:0031414	N-terminal protein acetyltransferase complex	7	0	0.83	1.00000
973	GO:0031415	NatA complex	1	0	0.12	1.00000
974	GO:0031417	NatC complex	6	0	0.71	1.00000
975	GO:0031422	RecQ family helicase-topoisomerase III complex	7	0	0.83	1.00000
976	GO:0031428	box C/D RNP complex	2	0	0.24	1.00000
977	GO:0031429	box H/ACA snoRNP complex	2	0	0.24	1.00000
978	GO:0031436	BRCA1-BARD1 complex	2	0	0.24	1.00000
979	GO:0031462	Cul2-RING ubiquitin ligase complex	5	0	0.59	1.00000
980	GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	10	0	1.19	1.00000
981	GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	4	0	0.48	1.00000
982	GO:0031466	Cul5-RING ubiquitin ligase complex	6	0	0.71	1.00000
983	GO:0031467	Cul7-RING ubiquitin ligase complex	2	0	0.24	1.00000
984	GO:0031475	myosin V complex	5	0	0.59	1.00000
985	GO:0031476	myosin VI complex	5	0	0.59	1.00000
986	GO:0031477	myosin VII complex	8	0	0.95	1.00000
987	GO:0031499	TRAMP complex	2	0	0.24	1.00000
988	GO:0031501	mannosyltransferase complex	2	0	0.24	1.00000
989	GO:0031510	SUMO activating enzyme complex	2	0	0.24	1.00000
990	GO:0031515	tRNA (m1A) methyltransferase complex	2	0	0.24	1.00000
991	GO:0031521	spitzenkorper	1	0	0.12	1.00000
992	GO:0031523	Myb complex	4	0	0.48	1.00000
993	GO:0031588	nucleotide-activated protein kinase complex	5	0	0.59	1.00000
994	GO:0031592	centrosomal corona	1	0	0.12	1.00000
995	GO:0031595	nuclear proteasome complex	2	0	0.24	1.00000
996	GO:0031597	cytosolic proteasome complex	2	0	0.24	1.00000
997	GO:0031616	spindle pole centrosome	2	0	0.24	1.00000
998	GO:0031673	H zone	4	0	0.48	1.00000
999	GO:0031969	chloroplast membrane	2	0	0.24	1.00000
1000	GO:0031976	plastid thylakoid	4	0	0.48	1.00000
